Year	Month	Day	Hour	Windspeed	Winddirection
7	12	23	22	36.38	202.4
7	12	23	23	37.41	213.8
7	12	23	24	40.03	217.9
7	12	24	1	44.4	217.4
7	12	24	2	40.69	224.6
7	12	24	3	40.92	225
7	12	24	4	44.51	227.4
7	12	24	5	44.14	227.4
7	12	24	6	38.52	229
7	12	24	7	41.69	221.4
7	12	24	8	32.71	221.3
7	12	24	9	11.3	226.3
7	12	24	10	14.52	224.2
7	12	24	11	26.93	222.5
7	12	24	12	27.07	222.3
7	12	24	13	24.06	228.8
7	12	24	14	20.62	243
7	12	24	15	16.46	256.5
7	12	24	16	18.49	243.1
7	12	24	17	19.76	235.7
7	12	24	18	22.16	237.2
7	12	24	19	25.6	228.4
7	12	24	20	21.47	230.1
7	12	24	21	20.17	223.3
7	12	24	22	17.75	211.8
7	12	24	23	15.43	195.5
7	12	24	24	17.83	201.1
7	12	25	1	19.93	210.1
7	12	25	2	18.93	206
7	12	25	3	22.84	204.5
7	12	25	4	25.32	201.6
7	12	25	5	28.68	197.1
7	12	25	6	28.3	207.3
7	12	25	7	28.19	207.4
7	12	25	8	22.9	202.3
7	12	25	9	19.53	175.6
7	12	25	10	22.71	162.6
7	12	25	11	23.76	167.5
7	12	25	12	15.91	165.4
7	12	25	13	8.21	159.2
7	12	25	14	13.09	164.5
7	12	25	15	13.29	184.3
7	12	25	16	13.71	190.3
7	12	25	17	22.15	190.1
7	12	25	18	34.44	196.7
7	12	25	19	34.04	204.2
7	12	25	20	41.78	210
7	12	25	21	45.64	212.2
7	12	25	22	46.98	211.3
7	12	25	23	48.29	216.9
7	12	25	24	48.92	218.1
7	12	26	1	45.48	216.4
7	12	26	2	44.43	219.8
7	12	26	3	43.2	211.3
7	12	26	4	41.65	211
7	12	26	5	42.47	209.2
7	12	26	6	42.28	214.8
7	12	26	7	40.58	217.2
7	12	26	8	36.6	213.9
7	12	26	9	34.81	212.2
7	12	26	10	29.01	217
7	12	26	11	30.59	215.7
7	12	26	12	28.99	219
7	12	26	13	32.48	218.8
7	12	26	14	29.68	225.5
7	12	26	15	28.34	223.5
7	12	26	16	31.78	223.9
7	12	26	17	30.3	223.7
7	12	26	18	23.74	224.9
7	12	26	19	21.09	221.3
7	12	26	20	20.67	221.4
7	12	26	21	16.82	216.9
7	12	26	22	19.52	212.1
7	12	26	23	20.6	208.9
7	12	26	24	20.92	209.8
7	12	27	1	20.49	206.8
7	12	27	2	21.39	208.8
7	12	27	3	18.51	214.2
7	12	27	4	20.6	211.2
7	12	27	5	23.64	208.4
7	12	27	6	24.57	208.2
7	12	27	7	27.99	205.3
7	12	27	8	33.79	209.4
7	12	27	9	32.22	207.7
7	12	27	10	33.24	202.7
7	12	27	11	35.36	204.7
7	12	27	12	38.13	202.9
7	12	27	13	33.68	199.9
7	12	27	14	25.29	192
7	12	27	15	20.27	186.9
7	12	27	16	20.56	182.7
7	12	27	17	20.36	182.8
7	12	27	18	28.26	190.6
7	12	27	19	28.87	189.4
7	12	27	20	23.59	186.2
7	12	27	21	33.82	182.9
7	12	27	22	36.78	185.5
7	12	27	23	36.34	193.1
7	12	27	24	40.84	203.9
7	12	28	1	39.68	206.8
7	12	28	2	41.33	209.7
7	12	28	3	42.54	211.7
7	12	28	4	42.54	214.5
7	12	28	5	42.47	214.6
7	12	28	6	45.36	218.4
7	12	28	7	45.92	217.1
7	12	28	8	43.02	215.6
7	12	28	9	42.18	213.9
7	12	28	10	45.83	212.8
7	12	28	11	41.97	209.5
7	12	28	12	45.69	211.4
7	12	28	13	43.16	217.6
7	12	28	14	39.51	224
7	12	28	15	34.94	212.7
7	12	28	16	29.32	202
7	12	28	17	33.08	200.6
7	12	28	18	32.32	203.2
7	12	28	19	34.16	203.6
7	12	28	20	35.6	203.3
7	12	28	21	35.31	207.8
7	12	28	22	42.79	217.4
7	12	28	23	38.63	220.5
7	12	28	24	37.64	217.7
7	12	29	1	44.51	220.8
7	12	29	2	42.87	223.9
7	12	29	3	34.95	230.2
7	12	29	4	26.34	237.4
7	12	29	5	22.49	241.8
7	12	29	6	19.3	250.7
7	12	29	7	20.4	249.1
7	12	29	8	20.41	251.5
7	12	29	9	15.15	232.4
7	12	29	10	13.32	210.3
7	12	29	11	14.05	205.9
7	12	29	12	14.65	189.1
7	12	29	13	17.09	184.8
7	12	29	14	20.53	188.4
7	12	29	15	19.35	191.3
7	12	29	16	18.24	201.3
7	12	29	17	22.07	173.6
7	12	29	18	30.95	186.8
7	12	29	19	38.34	202.1
7	12	29	20	45.96	217.4
7	12	29	21	42.87	216.2
7	12	29	22	46.69	222.2
7	12	29	23	50.32	226.3
7	12	29	24	48.17	226.6
7	12	30	1	47.61	226
7	12	30	2	47.52	221.3
7	12	30	3	48.8	224.5
7	12	30	4	51.46	223.3
7	12	30	5	48.23	218.1
7	12	30	6	43.42	213.5
7	12	30	7	49.57	223.5
7	12	30	8	52.17	224.1
7	12	30	9	49.4	219.1
7	12	30	10	52.1	223.1
7	12	30	11	55.1	225.5
7	12	30	12	48.15	224.4
7	12	30	13	45.02	228.7
7	12	30	14	48.73	229.3
7	12	30	15	47.81	229.5
7	12	30	16	43.69	224.4
7	12	30	17	39.87	223.2
7	12	30	18	41.56	219.2
7	12	30	19	43.14	215.7
7	12	30	20	44.5	215.7
7	12	30	21	38.31	215.9
7	12	30	22	38.15	217.5
7	12	30	23	35.14	215.3
7	12	30	24	32.94	215.5
7	12	31	1	31.52	206.5
7	12	31	2	30.78	207.2
7	12	31	3	33.96	214.1
7	12	31	4	31.73	218.4
7	12	31	5	28.97	213.1
7	12	31	6	28.23	209.2
7	12	31	7	25.64	210.9
7	12	31	8	22.46	207.5
7	12	31	9	23.18	207.8
7	12	31	10	22.96	212.9
7	12	31	11	23.66	206.6
7	12	31	12	22.34	203.2
7	12	31	13	21.42	209.7
7	12	31	14	17.27	208.6
7	12	31	15	14.06	205.4
7	12	31	16	11.51	202.5
7	12	31	17	4.596	119.1
7	12	31	18	8.33	111.3
7	12	31	19	9.58	106.5
7	12	31	20	13.01	94.8
7	12	31	21	15.95	93.1
7	12	31	22	13.84	79.75
7	12	31	23	10.36	79.4
7	12	31	24	8.93	75.75
8	1	1	1	5.186	42.6
8	1	1	2	4.582	7.499
8	1	1	3	9.99	326.9
8	1	1	4	10.45	343.9
8	1	1	5	11.15	332.2
8	1	1	6	12.6	344.2
8	1	1	7	14.23	353.7
8	1	1	8	13.74	339.6
8	1	1	9	13.84	337.2
8	1	1	10	12.05	342.4
8	1	1	11	13.27	344
8	1	1	12	13.3	340.2
8	1	1	13	15.16	354.3
8	1	1	14	15.29	357.9
8	1	1	15	14.48	0.193
8	1	1	16	12.32	358.3
8	1	1	17	12.98	350.8
8	1	1	18	11.3	333.8
8	1	1	19	13.6	333.2
8	1	1	20	13.16	343
8	1	1	21	9.98	355.4
8	1	1	22	11.07	354.2
8	1	1	23	10.96	358.9
8	1	1	24	10.97	5.66
8	1	2	1	9.4	1.264
8	1	2	2	7.617	356.1
8	1	2	3	6.77	2.903
8	1	2	4	7.776	7.402
8	1	2	5	7.655	350.9
8	1	2	6	6.606	350
8	1	2	7	2.889	222.6
8	1	2	8	6.056	236.6
8	1	2	9	6.318	231.2
8	1	2	10	4.417	276.3
8	1	2	11	8.08	174.4
8	1	2	12	8.3	172.5
8	1	2	13	10.06	159.1
8	1	2	14	9.87	158
8	1	2	15	7.932	160.7
8	1	2	16	4.852	186
8	1	2	17	2.481	144.8
8	1	2	18	5.057	154.6
8	1	2	19	9.46	148.9
8	1	2	20	4.516	3.239
8	1	2	21	6.955	87.1
8	1	2	22	6.125	100.2
8	1	2	23	7.297	32.84
8	1	2	24	5.995	2.54
8	1	3	1	9.81	7.517
8	1	3	2	11.01	359.6
8	1	3	3	10.78	358
8	1	3	4	11.69	357.2
8	1	3	5	12.56	13.04
8	1	3	6	11	17.6
8	1	3	7	8.74	19.64
8	1	3	8	8.15	32
8	1	3	9	9.83	106.7
8	1	3	10	10.57	145.8
8	1	3	11	8.72	180.9
8	1	3	12	12.51	129
8	1	3	13	22.53	136.4
8	1	3	14	23.55	135.9
8	1	3	15	24.6	148.5
8	1	3	16	22.16	163.6
8	1	3	17	31.5	183.9
8	1	3	18	31.74	190.8
8	1	3	19	28.51	187.7
8	1	3	20	33.16	182.1
8	1	3	21	27.08	193.9
8	1	3	22	26.72	209.2
8	1	3	23	22.34	202.6
8	1	3	24	21.85	180.5
8	1	4	1	34.14	175.5
8	1	4	2	30.88	164.7
8	1	4	3	27.42	169.8
8	1	4	4	22.41	169.9
8	1	4	5	25.24	167
8	1	4	6	31.16	151.1
8	1	4	7	31.54	145.7
8	1	4	8	36.89	152.2
8	1	4	9	42.43	158.9
8	1	4	10	33.43	181.9
8	1	4	11	38.94	186.6
8	1	4	12	50.57	183.1
8	1	4	13	49.77	182.3
8	1	4	14	45.36	183.1
8	1	4	15	44.04	179.1
8	1	4	16	37.68	182.7
8	1	4	17	36.72	186.6
8	1	4	18	33.31	192
8	1	4	19	31.28	192.4
8	1	4	20	34.93	196.8
8	1	4	21	41.75	197.2
8	1	4	22	44.79	198.5
8	1	4	23	46.99	201.8
8	1	4	24	44.69	206.5
8	1	5	1	43.16	202.5
8	1	5	2	41.87	204.7
8	1	5	3	40.3	206
8	1	5	4	33.79	206.1
8	1	5	5	36.15	206.5
8	1	5	6	38.73	206.7
8	1	5	7	34	208.5
8	1	5	8	29.13	205.9
8	1	5	9	32.9	213.4
8	1	5	10	35.98	222.9
8	1	5	11	41.77	214.8
8	1	5	12	46.59	212.5
8	1	5	13	39.35	219.9
8	1	5	14	39.71	220
8	1	5	15	31.24	224
8	1	5	16	21.36	234.9
8	1	5	17	7.751	257.4
8	1	5	18	9.98	247.7
8	1	5	19	13.84	237.1
8	1	5	20	16.38	215.1
8	1	5	21	16.38	209.5
8	1	5	22	15.34	216.7
8	1	5	23	14.43	211.1
8	1	5	24	20.71	203.8
8	1	6	1	23.78	204.6
8	1	6	2	25.01	209.9
8	1	6	3	20.62	216.4
8	1	6	4	14.65	210.2
8	1	6	5	12.91	217.9
8	1	6	6	28.48	216.8
8	1	6	7	29.14	216.4
8	1	6	8	27.69	214.2
8	1	6	9	28.41	206.2
8	1	6	10	30.53	205
8	1	6	11	31.68	202.6
8	1	6	12	29.98	203.1
8	1	6	13	25.93	211.4
8	1	6	14	17.86	204.8
8	1	6	15	14.26	209.7
8	1	6	16	22.8	200.1
8	1	6	17	16.98	195.2
8	1	6	18	14.56	193
8	1	6	19	15.05	184.8
8	1	6	20	15.21	180
8	1	6	21	13.45	177.8
8	1	6	22	14.21	179.9
8	1	6	23	14.74	179.3
8	1	6	24	14.2	188.5
8	1	7	1	11.19	211.9
8	1	7	2	15.94	203.3
8	1	7	3	18.8	186.3
8	1	7	4	22.23	194.2
8	1	7	5	30.73	206.5
8	1	7	6	33.86	214
8	1	7	7	34.23	218
8	1	7	8	27.88	222
8	1	7	9	24.85	222.5
8	1	7	10	24.33	216.2
8	1	7	11	27.45	216.9
8	1	7	12	28.09	221.5
8	1	7	13	29.03	218.2
8	1	7	14	25.73	218.1
8	1	7	15	27.81	221
8	1	7	16	29.87	221
8	1	7	17	27.81	216.2
8	1	7	18	30.17	215.7
8	1	7	19	18.09	221
8	1	7	20	17.91	187.8
8	1	7	21	16.13	182
8	1	7	22	19.44	168
8	1	7	23	23.42	172.1
8	1	7	24	23.96	177.5
8	1	8	1	21.75	175
8	1	8	2	18.62	174
8	1	8	3	17.78	206.7
8	1	8	4	10.43	193.4
8	1	8	5	11.31	148.7
8	1	8	6	11.44	155.1
8	1	8	7	19.1	170.4
8	1	8	8	25.53	169.2
8	1	8	9	26.78	176
8	1	8	10	27.19	178
8	1	8	11	29.89	176.2
8	1	8	12	25.87	173.9
8	1	8	13	20.62	170.3
8	1	8	14	17.83	198.5
8	1	8	15	13.4	201.2
8	1	8	16	9.25	179.2
8	1	8	17	7.816	182.3
8	1	8	18	9.6	197.3
8	1	8	19	16.76	217.4
8	1	8	20	22.08	214.3
8	1	8	21	21.98	211.7
8	1	8	22	20.69	216.9
8	1	8	23	26.98	214.5
8	1	8	24	37.58	216.8
8	1	9	1	14.74	221.4
8	1	9	2	25.74	223.9
8	1	9	3	33.47	220.7
8	1	9	4	32.33	222.3
8	1	9	5	30.46	222
8	1	9	6	32.37	215.1
8	1	9	7	32.54	214.4
8	1	9	8	30.24	216
8	1	9	9	28.28	213.5
8	1	9	10	28.73	214.4
8	1	9	11	24.2	209.1
8	1	9	12	31.47	211
8	1	9	13	31.22	209.1
8	1	9	14	32.69	208.1
8	1	9	15	31.79	209.4
8	1	9	16	28.2	210.7
8	1	9	17	17.35	193.8
8	1	9	18	17.75	183.3
8	1	9	19	17.37	182
8	1	9	20	16.04	178.6
8	1	9	21	21.59	170.8
8	1	9	22	22.76	175.9
8	1	9	23	16.79	183.7
8	1	9	24	22.44	171.3
8	1	10	1	19.51	175.3
8	1	10	2	24.14	176.1
8	1	10	3	22.51	177.3
8	1	10	4	21.57	185.5
8	1	10	5	21.23	202.3
8	1	10	6	33.03	206.9
8	1	10	7	41.24	208.9
8	1	10	8	47.98	212.7
8	1	10	9	47.9	212.1
8	1	10	10	47.69	215.6
8	1	10	11	50.72	217.1
8	1	10	12	49.8	216.5
8	1	10	13	45.77	214.2
8	1	10	14	40.59	216.6
8	1	10	15	43.12	219.2
8	1	10	16	47.05	218.1
8	1	10	17	46.23	218.1
8	1	10	18	47.42	212.3
8	1	10	19	50.96	216.5
8	1	10	20	42.25	208.9
8	1	10	21	40.57	205.6
8	1	10	22	47.47	207.3
8	1	10	23	47.2	209.8
8	1	10	24	47.62	208
8	1	11	1	46.94	210.7
8	1	11	2	49.16	211.8
8	1	11	3	49.84	213.3
8	1	11	4	49.09	214.8
8	1	11	5	48.46	214.4
8	1	11	6	46.82	217.9
8	1	11	7	43.92	211.6
8	1	11	8	44.71	209.2
8	1	11	9	49.36	213.4
8	1	11	10	44.98	215.6
8	1	11	11	41.68	217.1
8	1	11	12	45.78	221.9
8	1	11	13	43.47	220
8	1	11	14	40.98	221.7
8	1	11	15	34.11	225
8	1	11	16	29.11	222.7
8	1	11	17	29.71	225.8
8	1	11	18	23.47	224.8
8	1	11	19	26.02	234.9
8	1	11	20	21.86	226
8	1	11	21	21.02	209.4
8	1	11	22	17.41	206.1
8	1	11	23	16.69	202.9
8	1	11	24	19.2	209.1
8	1	12	1	22.13	205.5
8	1	12	2	18.9	202.8
8	1	12	3	13.36	195.6
8	1	12	4	6.627	201.6
8	1	12	5	5.653	182.9
8	1	12	6	10.69	137.2
8	1	12	7	11.8	119.6
8	1	12	8	10.14	131.6
8	1	12	9	5.232	187.9
8	1	12	10	11.29	220.8
8	1	12	11	14.11	194.9
8	1	12	12	15.14	193.2
8	1	12	13	14.72	189.3
8	1	12	14	17.96	196.9
8	1	12	15	21.14	209.6
8	1	12	16	26.53	213
8	1	12	17	29.44	208.6
8	1	12	18	29.18	203.1
8	1	12	19	32.15	210
8	1	12	20	33.96	213.9
8	1	12	21	31.61	218.5
8	1	12	22	32.6	219.7
8	1	12	23	31.61	217.6
8	1	12	24	27.32	213.1
8	1	13	1	22.64	207.3
8	1	13	2	16.91	205.5
8	1	13	3	14.64	207
8	1	13	4	17.75	203.2
8	1	13	5	21.03	197.4
8	1	13	6	22.17	207.4
8	1	13	7	19.93	209.1
8	1	13	8	23.97	203.1
8	1	13	9	20.27	204.1
8	1	13	10	14.93	212
8	1	13	11	13.36	206.9
8	1	13	12	9.5	203.6
8	1	13	13	5.806	218.8
8	1	13	14	2.928	251.6
8	1	13	15	3.404	1.257
8	1	13	16	7.75	338.3
8	1	13	17	8.14	344.9
8	1	13	18	7.118	340.3
8	1	13	19	4.575	0.567
8	1	13	20	3.581	358.2
8	1	13	21	3.555	326.1
8	1	13	22	1.178	12.13
8	1	13	23	4.067	24.96
8	1	13	24	3.18	34
8	1	14	1	2.052	55.07
8	1	14	2	16.65	187.6
8	1	14	3	17.93	200.8
8	1	14	4	14.58	200.7
8	1	14	5	16.28	191.8
8	1	14	6	16.08	187.8
8	1	14	7	13.71	186
8	1	14	8	11.56	188.7
8	1	14	9	14.23	192.1
8	1	14	10	17.29	191.1
8	1	14	11	20.39	192.2
8	1	14	12	25.75	201.9
8	1	14	13	28.08	203.7
8	1	14	14	33.89	199.5
8	1	14	15	30.93	196.8
8	1	14	16	38.17	199.5
8	1	14	17	33.47	204.9
8	1	14	18	40.52	231.8
8	1	14	19	40.22	223.8
8	1	14	20	42.94	221.4
8	1	14	21	51.28	230.6
8	1	14	22	45.22	232.8
8	1	14	23	43.54	231.9
8	1	14	24	48.23	233.2
8	1	15	1	40.49	231.8
8	1	15	2	38.39	235.8
8	1	15	3	36.15	239
8	1	15	4	27.74	247.4
8	1	15	5	20.76	262
8	1	15	6	19.97	262.2
8	1	15	7	23.5	244.2
8	1	15	8	21.91	243.9
8	1	15	9	16.23	247.8
8	1	15	10	13.37	256.5
8	1	15	11	12.43	277.5
8	1	15	12	13.46	287
8	1	15	13	14.84	297.9
8	1	15	14	13.33	306.7
8	1	15	15	10.85	298.9
8	1	15	16	11.56	296.2
8	1	15	17	8.24	281.8
8	1	15	18	9.12	300.4
8	1	15	19	5.186	317
8	1	15	20	2.602	14.53
8	1	15	21	2.008	157.6
8	1	15	22	4.584	128.3
8	1	15	23	2.445	123.6
8	1	15	24	5.723	330.7
8	1	16	1	8.57	313.5
8	1	16	2	10.99	331.2
8	1	16	3	11.12	345.5
8	1	16	4	10.92	357.9
8	1	16	5	8.91	359.5
8	1	16	6	7.357	342.6
8	1	16	7	6.235	315
8	1	16	8	4.903	252.6
8	1	16	9	8.5	211.8
8	1	16	10	9.5	198.7
8	1	16	11	13.38	212.3
8	1	16	12	8.92	219.7
8	1	16	13	12.94	212.3
8	1	16	14	14.93	212.1
8	1	16	15	17.83	203.7
8	1	16	16	21.72	192.2
8	1	16	17	23.8	197.8
8	1	16	18	22.69	197.7
8	1	16	19	27.09	191.5
8	1	16	20	25.16	190.1
8	1	16	21	24.34	191.9
8	1	16	22	30.32	201
8	1	16	23	30.96	194.4
8	1	16	24	35.48	196.7
8	1	17	1	40.9	200.1
8	1	17	2	43.76	205.6
8	1	17	3	38.48	212.1
8	1	17	4	27.98	214.8
8	1	17	5	24.08	221.4
8	1	17	6	21.87	216
8	1	17	7	19.36	214.9
8	1	17	8	20.06	214.4
8	1	17	9	24.7	209.6
8	1	17	10	23.97	200
8	1	17	11	17.54	210.5
8	1	17	12	12.55	220.4
8	1	17	13	11.67	219.5
8	1	17	14	6.796	202.8
8	1	17	15	7.38	196.2
8	1	17	16	6.313	201.2
8	1	17	17	4.425	230.9
8	1	17	18	4.764	289.3
8	1	17	19	5.527	336.9
8	1	17	20	3.788	22
8	1	17	21	3.925	331.7
8	1	17	22	5.414	306.8
8	1	17	23	7.155	318.4
8	1	17	24	8.18	314.6
8	1	18	1	7.898	262.6
8	1	18	2	9.08	244.2
8	1	18	3	12	221
8	1	18	4	13.98	217.1
8	1	18	5	13.86	210.9
8	1	18	6	9.87	216.9
8	1	18	7	6.384	224.6
8	1	18	8	9.77	215.9
8	1	18	9	13.85	208
8	1	18	10	12.51	204.4
8	1	18	11	12.11	198.8
8	1	18	12	13.06	205.9
8	1	18	13	9.84	217.7
8	1	18	14	11.62	209.4
8	1	18	15	17.51	193.1
8	1	18	16	21.61	191
8	1	18	17	25.98	196.3
8	1	18	18	34.79	201.2
8	1	18	19	34.64	202.9
8	1	18	20	30.75	201.6
8	1	18	21	29.54	200.1
8	1	18	22	33.79	205.2
8	1	18	23	36.05	205
8	1	18	24	38.83	209.5
8	1	19	1	33.5	212.6
8	1	19	2	23.29	215.8
8	1	19	3	25.36	208
8	1	19	4	29.36	206.8
8	1	19	5	28	207.9
8	1	19	6	38.4	201.9
8	1	19	7	39.44	199.7
8	1	19	8	35.24	199.8
8	1	19	9	32.54	204.4
8	1	19	10	33.03	210.7
8	1	19	11	35.04	206.8
8	1	19	12	39.05	211.6
8	1	19	13	26.78	231.2
8	1	19	14	24.2	236.8
8	1	19	15	20.66	245.4
8	1	19	16	10.42	279.4
8	1	19	17	11.31	328.1
8	1	19	18	9.64	274.6
8	1	19	19	18.34	200.2
8	1	19	20	26.49	201.3
8	1	19	21	22.98	203.4
8	1	19	22	16.55	210.3
8	1	19	23	15.4	209.1
8	1	19	24	13.94	221.1
8	1	20	1	11.93	232.4
8	1	20	2	10.06	250.5
8	1	20	3	6.737	322.5
8	1	20	4	8.49	340.5
8	1	20	5	9.87	349.8
8	1	20	6	10.07	348.2
8	1	20	7	13.93	352.6
8	1	20	8	17.5	344.4
8	1	20	9	18.9	339.7
8	1	20	10	21.54	349.3
8	1	20	11	23.63	0.729
8	1	20	12	23.78	3.478
8	1	20	13	26.49	8.55
8	1	20	14	31.08	10.91
8	1	20	15	36.04	12.37
8	1	20	16	36.98	21.77
8	1	20	17	37.33	27.18
8	1	20	18	34.65	24.95
8	1	20	19	32.98	27.53
8	1	20	20	33.36	25.54
8	1	20	21	31.75	24.07
8	1	20	22	29.66	24.32
8	1	20	23	27.4	24.91
8	1	20	24	26.94	29.69
8	1	21	1	26.68	29.63
8	1	21	2	26.17	31.63
8	1	21	3	26.08	28.73
8	1	21	4	26.69	28.97
8	1	21	5	26.56	33.07
8	1	21	6	21.8	31.49
8	1	21	7	21.61	23.55
8	1	21	8	23.67	25.02
8	1	21	9	19.55	37.49
8	1	21	10	20.89	37.39
8	1	21	11	20.51	45.4
8	1	21	12	13.75	44.79
8	1	21	13	11.67	44.75
8	1	21	14	8.78	67.51
8	1	21	15	5.672	61.25
8	1	21	16	7.482	47.98
8	1	21	17	3.446	41.83
8	1	21	18	4.653	22.61
8	1	21	19	4.202	341.6
8	1	21	20	3.258	8.3
8	1	21	21	3.65	215.6
8	1	21	22	5.3	262.7
8	1	21	23	6.651	343.4
8	1	21	24	5.806	34.95
8	1	22	1	3.444	95.2
8	1	22	2	5.24	141.4
8	1	22	3	6.091	180.4
8	1	22	4	6.962	185.1
8	1	22	5	0.812	263.6
8	1	22	6	1.213	232.4
8	1	22	7	2.613	344.5
8	1	22	8	4.497	352.5
8	1	22	9	2.311	22.73
8	1	22	10	5.792	174.9
8	1	22	11	4.761	196.1
8	1	22	12	2.674	260.5
8	1	22	13	2.949	48.03
8	1	22	14	3.105	33.19
8	1	22	15	4.804	20.04
8	1	22	16	7.492	19.5
8	1	22	17	8.81	27.71
8	1	22	18	10.78	10.67
8	1	22	19	10.9	350.6
8	1	22	20	11.13	341.7
8	1	22	21	14.86	343.3
8	1	22	22	15.65	345.2
8	1	22	23	14.96	343.9
8	1	22	24	12.64	347.8
8	1	23	1	9.85	344.1
8	1	23	2	7.558	340.1
8	1	23	3	7.71	351.1
8	1	23	4	9.32	8.67
8	1	23	5	8.66	15.69
8	1	23	6	7.548	1.028
8	1	23	7	6.128	354.6
8	1	23	8	6.816	349.3
8	1	23	9	6.653	3.397
8	1	23	10	6.983	7.71
8	1	23	11	7.042	4.006
8	1	23	12	6.256	353.3
8	1	23	13	6.269	355.9
8	1	23	14	6.714	21.96
8	1	23	15	8.73	31.29
8	1	23	16	10.34	27.55
8	1	23	17	10.63	16.65
8	1	23	18	11.52	4.878
8	1	23	19	12.59	357.4
8	1	23	20	15.37	354.5
8	1	23	21	15.3	349.3
8	1	23	22	15.24	348.8
8	1	23	23	14.38	355.7
8	1	23	24	13.76	354.1
8	1	24	1	13.03	351.5
8	1	24	2	14.44	2.076
8	1	24	3	15.3	349.6
8	1	24	4	13.12	344.8
8	1	24	5	15.93	344.8
8	1	24	6	15.26	346.2
8	1	24	7	14.54	354.3
8	1	24	8	13.05	352.5
8	1	24	9	12.5	0.287
8	1	24	10	13.23	4.055
8	1	24	11	13.96	353.8
8	1	24	12	12.31	343.6
8	1	24	13	11.55	340.7
8	1	24	14	10.65	358.8
8	1	24	15	10.46	10.28
8	1	24	16	9.67	359.5
8	1	24	17	8.46	7.722
8	1	24	18	8.12	3.24
8	1	24	19	7.843	2.733
8	1	24	20	6.122	359.5
8	1	24	21	3.257	246.3
8	1	24	22	2.887	214.4
8	1	24	23	3.76	218.5
8	1	24	24	5.242	200.1
8	1	25	1	7.136	205.2
8	1	25	2	5.142	220.3
8	1	25	3	6.21	222
8	1	25	4	3.823	227.2
8	1	25	5	5.353	236.4
8	1	25	6	4.403	266.1
8	1	25	7	4.09	234.3
8	1	25	8	2.959	251.5
8	1	25	9	3.501	294.1
8	1	25	10	3.193	264.5
8	1	25	11	2.538	265.8
8	1	25	12	2.554	3.361
8	1	25	13	2.229	12.7
8	1	25	14	2.422	55.53
8	1	25	15	4.095	121.4
8	1	25	16	2.677	142.6
8	1	25	17	5.096	75.34
8	1	25	18	7.199	109.5
8	1	25	19	5.259	18.17
8	1	25	20	0.696	4.439
8	1	25	21	4.322	39.47
8	1	25	22	4.948	121.4
8	1	25	23	5.424	162.7
8	1	25	24	2.808	194.3
8	1	26	1	2.151	188.7
8	1	26	2	3.135	298.5
8	1	26	3	2.942	85.8
8	1	26	4	1.642	224
8	1	26	5	1.947	181.1
8	1	26	6	6.325	188.4
8	1	26	7	5.079	208.2
8	1	26	8	4.938	197.2
8	1	26	9	3.636	158.2
8	1	26	10	4.507	158.4
8	1	26	11	7.045	167.6
8	1	26	12	6.729	153.1
8	1	26	13	9.95	165.2
8	1	26	14	8.62	183.8
8	1	26	15	8.63	194.6
8	1	26	16	14.18	214.3
8	1	26	17	16.47	212.4
8	1	26	18	21.89	218.7
8	1	26	19	22.62	225.9
8	1	26	20	26.83	228
8	1	26	21	21.13	227.3
8	1	26	22	18.58	221.2
8	1	26	23	20.94	214.4
8	1	26	24	17.71	218.6
8	1	27	1	15.09	216.6
8	1	27	2	22.01	215.6
8	1	27	3	29.73	203.2
8	1	27	4	26.73	201.5
8	1	27	5	21.72	216.7
8	1	27	6	19.3	207.7
8	1	27	7	14.43	194.8
8	1	27	8	11.38	177
8	1	27	9	5.667	179.4
8	1	27	10	0.941	250.1
8	1	27	11	3.333	273.7
8	1	27	12	4.679	275.1
8	1	27	13	6.191	275.4
8	1	27	14	6.428	275.6
8	1	27	15	6.941	275.4
8	1	27	16	4.586	274.4
8	1	27	17	0.911	273.7
8	1	27	18	9.8	237.2
8	1	27	19	24.32	206.1
8	1	27	20	19.95	206.5
8	1	27	21	15.6	217
8	1	27	22	11.32	229.9
8	1	27	23	6.926	258.7
8	1	27	24	8.38	261.8
8	1	28	1	13.52	246.3
8	1	28	2	15.89	242.1
8	1	28	3	12	235.5
8	1	28	4	11.31	222.3
8	1	28	5	13.54	213.1
8	1	28	6	15.39	206.5
8	1	28	7	13.83	218.7
8	1	28	8	9.93	220.2
8	1	28	9	22.66	209
8	1	28	10	24.57	205.6
8	1	28	11	21.27	205.6
8	1	28	12	16.7	215
8	1	28	13	17.88	217.6
8	1	28	14	25.34	218.6
8	1	28	15	29.71	216.7
8	1	28	16	31.46	216.8
8	1	28	17	36.71	210.6
8	1	28	18	40.59	215.6
8	1	28	19	43.35	215.5
8	1	28	20	43.07	210.8
8	1	28	21	42.52	210.5
8	1	28	22	43.29	209.4
8	1	28	23	45.62	212.1
8	1	28	24	42.78	211.3
8	1	29	1	43.26	208
8	1	29	2	34.82	201.8
8	1	29	3	36.37	201.2
8	1	29	4	38.95	198.9
8	1	29	5	42.19	189.5
8	1	29	6	41.27	184.5
8	1	29	7	42.07	185
8	1	29	8	43.98	192.7
8	1	29	9	46.46	197.8
8	1	29	10	46.71	204.7
8	1	29	11	44.67	210.8
8	1	29	12	43.16	217.7
8	1	29	13	48.22	216.5
8	1	29	14	47.27	218.1
8	1	29	15	55.53	219.5
8	1	29	16	57.39	218
